"Dataset","PeakNo","Wavenumber","Intensity"
"Polyethylene19.GreyCosmeticsBottle",22,1204.3,422.5
"Polyethylene19.GreyCosmeticsBottle",23,2529.5,318.1
"Polyethylene19.GreyCosmeticsBottle",24,823.7,453.3
"Polyethylene19.GreyCosmeticsBottle",25,2184.8,338.7
"Polyethylene2.BrownFoodContainer",1,2883.4,5274.4
"Polyethylene2.BrownFoodContainer",2,2850.2,4479.6
"Polyethylene2.BrownFoodContainer",3,445.7,2143.1
"Polyethylene2.BrownFoodContainer",4,608.5,1727.8
"Polyethylene2.BrownFoodContainer",5,1295.3,2376.3
"Polyethylene2.BrownFoodContainer",6,1129.1,1950.7
"Polyethylene2.BrownFoodContainer",7,1447.2,1135.7
"Polyethylene2.BrownFoodContainer",8,1061.6,1549.7
"Polyethylene2.BrownFoodContainer",9,236.1,722.6
"Polyethylene2.BrownFoodContainer",10,2719.8,339.8
"Polyethylene2.BrownFoodContainer",11,1259.6,246
"Polyethylene2.BrownFoodContainer",12,1366.2,286.3
"Polyethylene2.BrownFoodContainer",13,1171,284.8
"Polyethylene2.BrownFoodContainer",14,1330.8,197.2
"Polyethylene2.BrownFoodContainer",15,832.4,205.5
"Polyethylene2.BrownFoodContainer",16,875.9,240.5
"Polyethylene2.BrownFoodContainer",17,1095.4,142
"Polyethylene20.WhiteMicrosphere",1,2881.2,1593
"Polyethylene20.WhiteMicrosphere",2,2850.2,1163.2
"Polyethylene20.WhiteMicrosphere",3,1449.9,337.2
"Polyethylene20.WhiteMicrosphere",4,1295.3,406.8
"Polyethylene20.WhiteMicrosphere",5,1129.1,240.6
"Polyethylene20.WhiteMicrosphere",6,1064.4,204.3
"Polyethylene20.WhiteMicrosphere",7,2399.4,183.4
"Polyethylene20.WhiteMicrosphere",8,2297.7,177.2
"Polyethylene20.WhiteMicrosphere",9,2717.6,160.9
"Polyethylene20.WhiteMicrosphere",10,2261.9,139.3
"Polyethylene20.WhiteMicrosphere",11,2429.8,158.4
"Polyethylene20.WhiteMicrosphere",12,2563.9,164.5
"Polyethylene20.WhiteMicrosphere",13,2812.3,126.7
"Polyethylene20.WhiteMicrosphere",14,2984.5,124.4
"Polyethylene20.WhiteMicrosphere",15,2536.4,138.2
"Polyethylene20.WhiteMicrosphere",16,119.9,101
"Polyethylene20.WhiteMicrosphere",17,1857.3,122.1
"Polyethylene20.WhiteMicrosphere",18,1561.8,110.9
"Polyethylene20.WhiteMicrosphere",19,1371.6,175.9
"Polyethylene20.WhiteMicrosphere",20,1259.6,94.7
"Polyethylene20.WhiteMicrosphere",21,2005.6,99.7
"Polyethylene20.WhiteMicrosphere",22,3034.4,121.8
"Polyethylene21.YellowContainerLid",1,2881.2,9701.5
"Polyethylene21.YellowContainerLid",2,2850.2,8182.3
"Polyethylene21.YellowContainerLid",3,1444.5,1823.5
"Polyethylene21.YellowContainerLid",4,1295.3,2265.2
"Polyethylene21.YellowContainerLid",5,1064.4,1309
"Polyethylene21.YellowContainerLid",6,1126.3,1333.4
"Polyethylene21.YellowContainerLid",7,2719.8,701.4
"Polyethylene21.YellowContainerLid",8,1259.6,254.2
"Polyethylene21.YellowContainerLid",9,1165.4,362.5
"Polyethylene22.BlueContainerLid",1,2850.2,11312.3
"Polyethylene22.BlueContainerLid",2,2881.2,12693
"Polyethylene22.BlueContainerLid",3,1447.2,2845
"Polyethylene22.BlueContainerLid",4,1298,2531.1
"Polyethylene22.BlueContainerLid",5,1527.4,3317.3
"Polyethylene22.BlueContainerLid",6,1129.1,1673.9
"Polyethylene22.BlueContainerLid",7,1061.6,1878
"Polyethylene22.BlueContainerLid",8,545.6,1538.6
"Polyethylene22.BlueContainerLid",9,1339,1631
"Polyethylene22.BlueContainerLid",10,587.6,518.4
"Polyethylene22.BlueContainerLid",11,1374.3,357.7
"Polyethylene23.ClearCerealBag",1,2881.2,14874.3
"Polyethylene23.ClearCerealBag",2,2847.9,10868.9
"Polyethylene23.ClearCerealBag",3,1447.2,1391.7
"Polyethylene23.ClearCerealBag",4,1295.3,2819.8
"Polyethylene23.ClearCerealBag",5,1129.1,1910
"Polyethylene23.ClearCerealBag",6,1061.6,1951.9
"Polyethylene24.WhiteMicrobead",1,1443,327.1
"Polyethylene24.WhiteMicrobead",2,1297.3,375.6
"Polyethylene24.WhiteMicrobead",3,1063.2,283.3
"Polyethylene24.WhiteMicrobead",4,1127.2,280.4
"Polyethylene24.WhiteMicrobead",5,1094,61.8
"Polyethylene24.WhiteMicrobead",6,885.6,52.3
"Polyethylene24.WhiteMicrobead",7,1029.7,44.3
"Polyethylene24.WhiteMicrobead",8,737.6,49.1
"Polyethylene24.WhiteMicrobead",9,1365.8,50.1
"Polyethylene24.WhiteMicrobead",10,1262.7,33.3
"Polyethylene24.WhiteMicrobead",11,1165.2,41.2
"Polyethylene24.WhiteMicrobead",12,135.8,50
"Polyethylene24.WhiteMicrobead",13,207.7,26.1
"Polyethylene24.WhiteMicrobead",14,927.9,29
"Polyethylene24.WhiteMicrobead",15,311.1,32
"Polyethylene24.WhiteMicrobead",16,1222.9,37.6
"Polyethylene24.WhiteMicrobead",17,354.8,27
"Polyethylene24.WhiteMicrobead",18,546.5,23.6
"Polyethylene24.WhiteMicrobead",19,264,25.7
"Polyethylene24.WhiteMicrobead",20,655.3,24.6
"Polyethylene25.WhiteMicrobead",1,1443.1,1437.1
"Polyethylene25.WhiteMicrobead",2,1129.8,907.3
"Polyethylene25.WhiteMicrobead",3,1295,1040.4
"Polyethylene25.WhiteMicrobead",4,1063.4,726.1
"Polyethylene25.WhiteMicrobead",5,1167.8,273.1
"Polyethylene25.WhiteMicrobead",6,1409.5,71.1
"Polyethylene25.WhiteMicrobead",7,1096.7,67.4
"Polyethylene25.WhiteMicrobead",8,885.7,74.2
"Polyethylene25.WhiteMicrobead",9,1262.8,39.8
"Polyethylene25.WhiteMicrobead",10,1326.9,35.9
"Polyethylene26.WhiteMicrobead",1,1295,1399.5
"Polyethylene26.WhiteMicrobead",2,1129.8,1202.8
"Polyethylene26.WhiteMicrobead",3,1443.1,702.7
"Polyethylene26.WhiteMicrobead",4,1063.4,932
"Polyethylene26.WhiteMicrobead",5,1094.1,79
"Polyethylene26.WhiteMicrobead",6,1162.8,56.5
"Polyethylene26.WhiteMicrobead",7,1262.8,42.4
"Polyethylene26.WhiteMicrobead",8,1326.9,28.4
"Polyethylene26.WhiteMicrobead",9,1368.3,66.2
"Polyethylene27.BlueMicrobead",1,1129.8,896.8
"Polyethylene27.BlueMicrobead",2,1295,953.6
"Polyethylene27.BlueMicrobead",3,1445.5,466.2
"Polyethylene27.BlueMicrobead",4,1060.8,730.6
"Polyethylene27.BlueMicrobead",5,546.7,303.3
"Polyethylene27.BlueMicrobead",6,1165.3,158.8
"Polyethylene27.BlueMicrobead",7,123.9,227.2
"Polyethylene27.BlueMicrobead",8,1094.1,118
"Polyethylene27.BlueMicrobead",9,1262.8,83.9
"Polyethylene27.BlueMicrobead",10,883.1,104.7
"Polyethylene27.BlueMicrobead",11,1027.3,87.1
"Polyethylene27.BlueMicrobead",12,1365.9,100.1
"Polyethylene27.BlueMicrobead",13,586,96.5
"Polyethylene27.BlueMicrobead",14,1326.9,59.9
"Polyethylene28.BlueMicrobead",1,2881.6,18631
"Polyethylene28.BlueMicrobead",2,2848.3,14127.8
"Polyethylene28.BlueMicrobead",3,1444.5,3939.5
"Polyethylene28.BlueMicrobead",4,1295.3,5477.2
"Polyethylene28.BlueMicrobead",5,2155.6,4488.6
"Polyethylene28.BlueMicrobead",6,1126.3,4189.7
"Polyethylene28.BlueMicrobead",7,1061.6,4124.7
"Polyethylene28.BlueMicrobead",8,119.9,2231.9
"Polyethylene28.BlueMicrobead",9,2717.6,1850.4
"Polyethylene28.BlueMicrobead",10,1165.4,1836.9
"Polyethylene28.BlueMicrobead",11,533.5,1602.5
"Polyethylene28.BlueMicrobead",12,1259.6,1434.5
"Polyethylene28.BlueMicrobead",13,1024.8,1431.3
"Polyethylene28.BlueMicrobead",14,1366.2,1498.6
"Polyethylene28.BlueMicrobead",15,1330.8,1343.2
"Polyethylene29.PurpleMicrobead",1,1295,1411.8
"Polyethylene29.PurpleMicrobead",2,1129.8,1142.5
"Polyethylene29.PurpleMicrobead",3,1445.5,684
